,tool,gfa_id,msa,obj_function,penalization,min_len,len_graph,n_nodes,n_edges,is_acyclic,weakly_connected_components
842,pangeblocks,E-3133,mafft.op5-ep0,weighted,7,5,4804,13,16,acyclic,1
843,pangeblocks,H-3136,mafft.op5-ep0,weighted,7,5,3422,235,315,acyclic,1
844,pangeblocks,DRB1-3123,mafft.op5-ep0,weighted,7,5,24819,4450,6176,acyclic,1
845,pangeblocks,MICB-4277,mafft.op5-ep0,weighted,7,5,17130,643,879,acyclic,1
846,pangeblocks,DRA-3122,mafft.op5-ep0,weighted,7,5,5269,178,239,acyclic,1
847,pangeblocks,DRB4-3126,mafft.op5-ep0,weighted,7,5,15080,248,330,acyclic,1
848,pangeblocks,V-352962,mafft.op5-ep0,weighted,7,5,1098,54,74,acyclic,1
849,pangeblocks,DQB1-3119,mafft.op5-ep0,weighted,7,5,9143,2839,3923,acyclic,1
850,pangeblocks,TAP2-6891,mafft.op5-ep0,weighted,7,5,17061,263,359,acyclic,1
851,pangeblocks,MICA-100507436,mafft.op5-ep0,weighted,7,5,15801,453,611,acyclic,1
852,pangeblocks,L-3139,mafft.op5-ep0,weighted,7,5,7474,243,325,acyclic,1
853,pangeblocks,DQA1-3117,mafft.op5-ep0,weighted,7,5,19516,1870,2567,acyclic,1
854,pangeblocks,DRB3-3125,mafft.op5-ep0,weighted,7,5,13393,638,865,acyclic,1
855,pangeblocks,DMA-3108,mafft.op5-ep0,weighted,7,5,4520,29,38,acyclic,1
856,pangeblocks,DPA1-3113,mafft.op5-ep0,weighted,7,5,16267,150,200,acyclic,1
857,pangeblocks,K-3138,mafft.op5-ep0,weighted,7,5,3304,326,442,acyclic,1
858,pangeblocks,J-3137,mafft.op5-ep0,weighted,7,5,4031,120,160,acyclic,1
859,pangeblocks,DOA-3111,mafft.op5-ep0,weighted,7,5,5469,116,154,acyclic,1
860,pangeblocks,F-3134,mafft.op5-ep0,weighted,7,5,16141,96,129,acyclic,1
861,pangeblocks,G-3135,mafft.op5-ep0,weighted,7,5,4211,165,220,acyclic,1
862,pangeblocks,DOB-3112,mafft.op5-ep0,weighted,7,5,4854,54,71,acyclic,1
863,pangeblocks,DPB1-3115,mafft.op5-ep0,weighted,7,5,14116,877,1176,acyclic,1
864,pangeblocks,K-3138,mafft.op5-ep0,nodes,0,0,3304,326,442,acyclic,1
865,pangeblocks,J-3137,mafft.op5-ep0,nodes,0,0,4031,120,160,acyclic,1
866,pangeblocks,DRB4-3126,mafft.op5-ep0,nodes,0,0,15080,248,330,acyclic,1
867,pangeblocks,F-3134,mafft.op5-ep0,nodes,0,0,16141,96,129,acyclic,1
868,pangeblocks,G-3135,mafft.op5-ep0,nodes,0,0,4211,165,220,acyclic,1
869,pangeblocks,MICB-4277,mafft.op5-ep0,nodes,0,0,17130,643,879,acyclic,1
870,pangeblocks,DMB-3109,mafft.op5-ep0,nodes,0,0,6578,53,70,acyclic,1
871,pangeblocks,DRB1-3123,mafft.op5-ep0,nodes,0,0,24818,4450,6176,acyclic,1
872,pangeblocks,DRA-3122,mafft.op5-ep0,nodes,0,0,5269,178,239,acyclic,1
873,pangeblocks,L-3139,mafft.op5-ep0,nodes,0,0,7474,243,325,acyclic,1
874,pangeblocks,TAP1-6890,mafft.op5-ep0,nodes,0,0,8774,32,42,acyclic,1
875,pangeblocks,DMA-3108,mafft.op5-ep0,nodes,0,0,4520,29,38,acyclic,1
876,pangeblocks,DPB1-3115,mafft.op5-ep0,nodes,0,0,14116,877,1176,acyclic,1
877,pangeblocks,V-352962,mafft.op5-ep0,nodes,0,0,1098,54,74,acyclic,1
878,pangeblocks,A-3105,mafft.op5-ep0,nodes,0,0,61101,1891,2567,acyclic,1
879,pangeblocks,DQA1-3117,mafft.op5-ep0,nodes,0,0,19513,1870,2567,acyclic,1
880,pangeblocks,DRB3-3125,mafft.op5-ep0,nodes,0,0,13393,638,865,acyclic,1
881,pangeblocks,DPA1-3113,mafft.op5-ep0,nodes,0,0,16267,150,200,acyclic,1
882,pangeblocks,DQB1-3119,mafft.op5-ep0,nodes,0,0,9128,2838,3921,acyclic,1
883,pangeblocks,MICA-100507436,mafft.op5-ep0,nodes,0,0,15801,453,611,acyclic,1
884,pangeblocks,B-3106,mafft.op5-ep0,nodes,0,0,4185,474,646,acyclic,1
885,pangeblocks,C-3107,mafft.op5-ep0,nodes,0,0,3576,498,672,acyclic,1
886,pangeblocks,TAP2-6891,mafft.op5-ep0,nodes,0,0,17061,263,359,acyclic,1
887,pangeblocks,E-3133,mafft.op5-ep0,nodes,0,0,4804,13,16,acyclic,1
888,pangeblocks,DOB-3112,mafft.op5-ep0,nodes,0,0,4854,54,71,acyclic,1
889,pangeblocks,H-3136,mafft.op5-ep0,nodes,0,0,3422,235,315,acyclic,1
890,pangeblocks,DOA-3111,mafft.op5-ep0,nodes,0,0,5469,116,154,acyclic,1
891,PanPA,DMA-3108,mafft.op1.53-ep0,strings,0,0,4520,29,38,acyclic,1
892,PanPA,DPB1-3115,mafft.op1.53-ep0,strings,0,0,14089,877,1176,acyclic,1
893,PanPA,L-3139,mafft.op1.53-ep0,strings,0,0,7473,242,324,acyclic,1
894,PanPA,V-352962,mafft.op1.53-ep0,strings,0,0,1014,50,66,acyclic,1
895,PanPA,J-3137,mafft.op1.53-ep0,strings,0,0,4020,106,142,acyclic,1
896,PanPA,K-3138,mafft.op1.53-ep0,strings,0,0,3299,324,440,acyclic,1
897,PanPA,DQB1-3119,mafft.op1.53-ep0,strings,0,0,8891,2881,3956,acyclic,1
898,PanPA,TAP2-6891,mafft.op1.53-ep0,strings,0,0,17054,263,359,acyclic,1
899,PanPA,DQA1-3117,mafft.op1.53-ep0,strings,0,0,19074,1948,2656,acyclic,1
900,PanPA,F-3134,mafft.op1.53-ep0,strings,0,0,16127,87,117,acyclic,1
901,PanPA,DRB3-3125,mafft.op1.53-ep0,strings,0,0,13324,621,831,acyclic,1
902,PanPA,DPA1-3113,mafft.op1.53-ep0,strings,0,0,16267,150,200,acyclic,1
903,PanPA,G-3135,mafft.op1.53-ep0,strings,0,0,4211,165,220,acyclic,1
904,PanPA,DOB-3112,mafft.op1.53-ep0,strings,0,0,4854,54,71,acyclic,1
905,PanPA,MICA-100507436,mafft.op1.53-ep0,strings,0,0,15799,453,611,acyclic,1
906,PanPA,DOA-3111,mafft.op1.53-ep0,strings,0,0,5469,116,154,acyclic,1
907,PanPA,A-3105,mafft.op1.53-ep0,strings,0,0,60963,1913,2590,acyclic,1
908,PanPA,DRB5-3127,mafft.op1.53-ep0,strings,0,0,12856,1,0,acyclic,1
909,PanPA,B-3106,mafft.op1.53-ep0,strings,0,0,4176,477,649,acyclic,1
910,PanPA,C-3107,mafft.op1.53-ep0,strings,0,0,3564,503,677,acyclic,1
911,PanPA,DRB4-3126,mafft.op1.53-ep0,strings,0,0,15081,250,333,acyclic,1
912,PanPA,E-3133,mafft.op1.53-ep0,strings,0,0,4804,13,16,acyclic,1
913,PanPA,DMB-3109,mafft.op1.53-ep0,strings,0,0,6567,70,93,acyclic,1
914,PanPA,DRB1-3123,mafft.op1.53-ep0,strings,0,0,20965,5511,7545,acyclic,1
915,PanPA,MICB-4277,mafft.op1.53-ep0,strings,0,0,16707,653,891,acyclic,1
916,PanPA,H-3136,mafft.op1.53-ep0,strings,0,0,3422,235,315,acyclic,1
917,PanPA,DRA-3122,mafft.op1.53-ep0,strings,0,0,5269,178,239,acyclic,1
918,PanPA,TAP1-6890,mafft.op1.53-ep0,strings,0,0,8774,32,42,acyclic,1
919,PanPA,H-3136,mafft.op3-ep0,strings,0,0,3422,235,315,acyclic,1
920,PanPA,DMA-3108,mafft.op3-ep0,strings,0,0,4520,29,38,acyclic,1
921,PanPA,E-3133,mafft.op3-ep0,strings,0,0,4804,13,16,acyclic,1
922,PanPA,B-3106,mafft.op3-ep0,strings,0,0,4176,477,649,acyclic,1
923,PanPA,V-352962,mafft.op3-ep0,strings,0,0,1014,50,66,acyclic,1
924,PanPA,C-3107,mafft.op3-ep0,strings,0,0,3564,503,677,acyclic,1
925,PanPA,TAP1-6890,mafft.op3-ep0,strings,0,0,8774,32,42,acyclic,1
926,PanPA,A-3105,mafft.op3-ep0,strings,0,0,60970,1921,2600,acyclic,1
927,PanPA,DRB4-3126,mafft.op3-ep0,strings,0,0,15081,250,333,acyclic,1
928,PanPA,MICA-100507436,mafft.op3-ep0,strings,0,0,15799,453,611,acyclic,1
929,PanPA,DRB5-3127,mafft.op3-ep0,strings,0,0,12856,1,0,acyclic,1
930,PanPA,DRB1-3123,mafft.op3-ep0,strings,0,0,21070,5557,7600,acyclic,1
931,PanPA,DOA-3111,mafft.op3-ep0,strings,0,0,5469,116,154,acyclic,1
932,PanPA,MICB-4277,mafft.op3-ep0,strings,0,0,16707,652,890,acyclic,1
933,PanPA,DOB-3112,mafft.op3-ep0,strings,0,0,4854,54,71,acyclic,1
934,PanPA,L-3139,mafft.op3-ep0,strings,0,0,7473,242,324,acyclic,1
935,PanPA,TAP2-6891,mafft.op3-ep0,strings,0,0,17054,263,359,acyclic,1
936,PanPA,DQB1-3119,mafft.op3-ep0,strings,0,0,8901,2887,3963,acyclic,1
937,PanPA,DPA1-3113,mafft.op3-ep0,strings,0,0,16267,150,200,acyclic,1
938,PanPA,DRB3-3125,mafft.op3-ep0,strings,0,0,13324,621,831,acyclic,1
939,PanPA,DQA1-3117,mafft.op3-ep0,strings,0,0,19107,1979,2698,acyclic,1
940,PanPA,DMB-3109,mafft.op3-ep0,strings,0,0,6578,53,70,acyclic,1
941,PanPA,DPB1-3115,mafft.op3-ep0,strings,0,0,14089,877,1176,acyclic,1
942,PanPA,DRA-3122,mafft.op3-ep0,strings,0,0,5269,178,239,acyclic,1
943,PanPA,F-3134,mafft.op3-ep0,strings,0,0,16127,87,117,acyclic,1
944,PanPA,G-3135,mafft.op3-ep0,strings,0,0,4211,165,220,acyclic,1
945,PanPA,J-3137,mafft.op3-ep0,strings,0,0,4020,106,142,acyclic,1
946,PanPA,K-3138,mafft.op3-ep0,strings,0,0,3299,326,442,acyclic,1
947,PanPA,DMB-3109,mafft.op5-ep0,strings,0,0,6578,53,70,acyclic,1
948,PanPA,DRB1-3123,mafft.op5-ep0,strings,0,0,21254,5588,7645,acyclic,1
949,PanPA,MICB-4277,mafft.op5-ep0,strings,0,0,16707,652,890,acyclic,1
950,PanPA,DRB5-3127,mafft.op5-ep0,strings,0,0,12856,1,0,acyclic,1
951,PanPA,DRB4-3126,mafft.op5-ep0,strings,0,0,15080,248,330,acyclic,1
952,PanPA,H-3136,mafft.op5-ep0,strings,0,0,3422,235,315,acyclic,1
953,PanPA,TAP1-6890,mafft.op5-ep0,strings,0,0,8774,32,42,acyclic,1
954,PanPA,MICA-100507436,mafft.op5-ep0,strings,0,0,15799,453,611,acyclic,1
955,PanPA,E-3133,mafft.op5-ep0,strings,0,0,4804,13,16,acyclic,1
956,PanPA,DRA-3122,mafft.op5-ep0,strings,0,0,5269,178,239,acyclic,1
957,PanPA,C-3107,mafft.op5-ep0,strings,0,0,3564,503,677,acyclic,1
958,PanPA,B-3106,mafft.op5-ep0,strings,0,0,4176,477,649,acyclic,1
959,PanPA,A-3105,mafft.op5-ep0,strings,0,0,60977,1930,2613,acyclic,1
960,PanPA,V-352962,mafft.op5-ep0,strings,0,0,1014,50,66,acyclic,1
961,PanPA,G-3135,mafft.op5-ep0,strings,0,0,4211,165,220,acyclic,1
962,PanPA,DMA-3108,mafft.op5-ep0,strings,0,0,4520,29,38,acyclic,1
963,PanPA,F-3134,mafft.op5-ep0,strings,0,0,16138,97,130,acyclic,1
964,PanPA,K-3138,mafft.op5-ep0,strings,0,0,3300,326,442,acyclic,1
965,PanPA,J-3137,mafft.op5-ep0,strings,0,0,4031,120,160,acyclic,1
966,PanPA,DPB1-3115,mafft.op5-ep0,strings,0,0,14089,877,1176,acyclic,1
967,PanPA,L-3139,mafft.op5-ep0,strings,0,0,7473,242,324,acyclic,1
968,PanPA,DOB-3112,mafft.op5-ep0,strings,0,0,4854,54,71,acyclic,1
969,PanPA,DOA-3111,mafft.op5-ep0,strings,0,0,5469,116,154,acyclic,1
970,PanPA,DQB1-3119,mafft.op5-ep0,strings,0,0,8935,2907,3995,acyclic,1
971,PanPA,TAP2-6891,mafft.op5-ep0,strings,0,0,17054,263,359,acyclic,1
972,PanPA,DRB3-3125,mafft.op5-ep0,strings,0,0,13324,621,831,acyclic,1
973,PanPA,DQA1-3117,mafft.op5-ep0,strings,0,0,19114,1991,2714,acyclic,1
974,PanPA,DPA1-3113,mafft.op5-ep0,strings,0,0,16267,150,200,acyclic,1
975,makeprg,MICA-100507436,mafft.op1.53-ep0,makeprg,0,0,34902,371,502,acyclic,1
976,makeprg,V-352962,mafft.op1.53-ep0,makeprg,0,0,1025,48,62,acyclic,1
977,makeprg,TAP1-6890,mafft.op1.53-ep0,makeprg,0,0,8776,34,44,acyclic,1
978,makeprg,DMA-3108,mafft.op1.53-ep0,makeprg,0,0,4522,31,40,acyclic,1
979,makeprg,C-3107,mafft.op1.53-ep0,makeprg,0,0,3836,388,536,acyclic,1
980,makeprg,DOB-3112,mafft.op1.53-ep0,makeprg,0,0,4303,52,68,acyclic,1
981,makeprg,B-3106,mafft.op1.53-ep0,makeprg,0,0,4587,357,503,acyclic,1
982,makeprg,MICB-4277,mafft.op1.53-ep0,makeprg,0,0,102134,135,179,acyclic,1
983,makeprg,DOA-3111,mafft.op1.53-ep0,makeprg,0,0,5477,116,154,acyclic,1
984,makeprg,A-3105,mafft.op1.53-ep0,makeprg,0,0,7185,579,833,acyclic,1
985,makeprg,H-3136,mafft.op1.53-ep0,makeprg,0,0,3546,190,258,acyclic,1
986,makeprg,DRB4-3126,mafft.op1.53-ep0,makeprg,0,0,44634,63,83,acyclic,1
987,makeprg,DRB5-3127,mafft.op1.53-ep0,makeprg,0,0,12856,1,0,acyclic,1
988,makeprg,E-3133,mafft.op1.53-ep0,makeprg,0,0,4804,13,16,acyclic,1
989,makeprg,G-3135,mafft.op1.53-ep0,makeprg,0,0,4262,160,214,acyclic,1
990,makeprg,DMB-3109,mafft.op1.53-ep0,makeprg,0,0,6455,40,52,acyclic,1
991,makeprg,F-3134,mafft.op1.53-ep0,makeprg,0,0,17870,74,99,acyclic,1
992,makeprg,K-3138,mafft.op1.53-ep0,makeprg,0,0,3604,267,374,acyclic,1
993,makeprg,J-3137,mafft.op1.53-ep0,makeprg,0,0,4051,95,127,acyclic,1
994,makeprg,DPA1-3113,mafft.op1.53-ep0,makeprg,0,0,16288,138,184,acyclic,1
995,makeprg,DRB3-3125,mafft.op1.53-ep0,makeprg,0,0,13460,530,708,acyclic,1
996,makeprg,TAP2-6891,mafft.op1.53-ep0,makeprg,0,0,17137,251,341,acyclic,1
997,makeprg,DQB1-3119,mafft.op1.53-ep0,makeprg,0,0,15374,1492,2231,acyclic,1
998,makeprg,DPB1-3115,mafft.op1.53-ep0,makeprg,0,0,14400,677,907,acyclic,1
999,makeprg,DRA-3122,mafft.op1.53-ep0,makeprg,0,0,5325,167,226,acyclic,1
1000,makeprg,L-3139,mafft.op1.53-ep0,makeprg,0,0,7596,226,301,acyclic,1
1001,makeprg,DOA-3111,mafft.op3-ep0,makeprg,0,0,5477,116,154,acyclic,1
1002,makeprg,A-3105,mafft.op3-ep0,makeprg,0,0,7205,577,830,acyclic,1
1003,makeprg,C-3107,mafft.op3-ep0,makeprg,0,0,3836,388,536,acyclic,1
1004,makeprg,DOB-3112,mafft.op3-ep0,makeprg,0,0,4303,52,68,acyclic,1
1005,makeprg,B-3106,mafft.op3-ep0,makeprg,0,0,4587,357,503,acyclic,1
1006,makeprg,E-3133,mafft.op3-ep0,makeprg,0,0,4804,13,16,acyclic,1
1007,makeprg,DPB1-3115,mafft.op3-ep0,makeprg,0,0,14400,677,907,acyclic,1
1008,makeprg,H-3136,mafft.op3-ep0,makeprg,0,0,3546,190,258,acyclic,1
1009,makeprg,V-352962,mafft.op3-ep0,makeprg,0,0,1025,48,62,acyclic,1
1010,makeprg,TAP2-6891,mafft.op3-ep0,makeprg,0,0,17137,251,341,acyclic,1
1011,makeprg,DQB1-3119,mafft.op3-ep0,makeprg,0,0,15380,1489,2227,acyclic,1
1012,makeprg,DPA1-3113,mafft.op3-ep0,makeprg,0,0,16288,138,184,acyclic,1
1013,makeprg,DMA-3108,mafft.op3-ep0,makeprg,0,0,4522,31,40,acyclic,1
1014,makeprg,DRB3-3125,mafft.op3-ep0,makeprg,0,0,13460,530,708,acyclic,1
1015,makeprg,MICB-4277,mafft.op3-ep0,makeprg,0,0,102134,135,179,acyclic,1
1016,makeprg,DRB4-3126,mafft.op3-ep0,makeprg,0,0,44634,63,83,acyclic,1
1017,makeprg,DRA-3122,mafft.op3-ep0,makeprg,0,0,5325,167,226,acyclic,1
1018,makeprg,L-3139,mafft.op3-ep0,makeprg,0,0,7596,226,301,acyclic,1
1019,makeprg,DRB5-3127,mafft.op3-ep0,makeprg,0,0,12856,1,0,acyclic,1
1020,makeprg,MICA-100507436,mafft.op3-ep0,makeprg,0,0,34902,371,502,acyclic,1
1021,makeprg,J-3137,mafft.op3-ep0,makeprg,0,0,4051,95,127,acyclic,1
1022,makeprg,K-3138,mafft.op3-ep0,makeprg,0,0,3595,268,375,acyclic,1
1023,makeprg,TAP1-6890,mafft.op3-ep0,makeprg,0,0,8776,34,44,acyclic,1
1024,makeprg,G-3135,mafft.op3-ep0,makeprg,0,0,4262,160,214,acyclic,1
1025,makeprg,F-3134,mafft.op3-ep0,makeprg,0,0,17870,74,99,acyclic,1
1026,makeprg,DMB-3109,mafft.op3-ep0,makeprg,0,0,6565,43,56,acyclic,1
1027,makeprg,DOB-3112,mafft.op5-ep0,makeprg,0,0,4303,52,68,acyclic,1
1028,makeprg,DOA-3111,mafft.op5-ep0,makeprg,0,0,5477,116,154,acyclic,1
1029,makeprg,F-3134,mafft.op5-ep0,makeprg,0,0,17874,72,96,acyclic,1
1030,makeprg,DPB1-3115,mafft.op5-ep0,makeprg,0,0,14400,677,907,acyclic,1
1031,makeprg,G-3135,mafft.op5-ep0,makeprg,0,0,4262,160,214,acyclic,1
1032,makeprg,K-3138,mafft.op5-ep0,makeprg,0,0,3595,268,375,acyclic,1
1033,makeprg,J-3137,mafft.op5-ep0,makeprg,0,0,4069,92,123,acyclic,1
1034,makeprg,L-3139,mafft.op5-ep0,makeprg,0,0,7596,226,301,acyclic,1
1035,makeprg,V-352962,mafft.op5-ep0,makeprg,0,0,1025,48,62,acyclic,1
1036,makeprg,DRB3-3125,mafft.op5-ep0,makeprg,0,0,13460,530,708,acyclic,1
1037,makeprg,DPA1-3113,mafft.op5-ep0,makeprg,0,0,16288,138,184,acyclic,1
1038,makeprg,DMA-3108,mafft.op5-ep0,makeprg,0,0,4522,31,40,acyclic,1
1039,makeprg,DQB1-3119,mafft.op5-ep0,makeprg,0,0,15322,1499,2238,acyclic,1
1040,makeprg,TAP2-6891,mafft.op5-ep0,makeprg,0,0,17137,251,341,acyclic,1
1041,makeprg,MICB-4277,mafft.op5-ep0,makeprg,0,0,102134,135,179,acyclic,1
1042,makeprg,DRB5-3127,mafft.op5-ep0,makeprg,0,0,12856,1,0,acyclic,1
1043,makeprg,DRA-3122,mafft.op5-ep0,makeprg,0,0,5325,167,226,acyclic,1
1044,makeprg,DRB4-3126,mafft.op5-ep0,makeprg,0,0,44627,62,81,acyclic,1
1045,makeprg,MICA-100507436,mafft.op5-ep0,makeprg,0,0,34902,371,502,acyclic,1
1046,makeprg,DMB-3109,mafft.op5-ep0,makeprg,0,0,6565,43,56,acyclic,1
1047,makeprg,H-3136,mafft.op5-ep0,makeprg,0,0,3546,190,258,acyclic,1
1048,makeprg,E-3133,mafft.op5-ep0,makeprg,0,0,4804,13,16,acyclic,1
1049,makeprg,TAP1-6890,mafft.op5-ep0,makeprg,0,0,8776,34,44,acyclic,1
1050,makeprg,B-3106,mafft.op5-ep0,makeprg,0,0,4587,357,503,acyclic,1
1051,makeprg,C-3107,mafft.op5-ep0,makeprg,0,0,3836,388,536,acyclic,1
1052,makeprg,A-3105,mafft.op5-ep0,makeprg,0,0,7235,573,825,acyclic,1
1053,pggb,V-352962,wfmash,pggb,0,0,2948,3,0,acyclic,3
1054,pggb,J-3137,wfmash,pggb,0,0,4020,106,142,acyclic,1
1055,pggb,DPA1-3113,wfmash,pggb,0,0,16267,150,200,acyclic,1
1056,pggb,DRB4-3126,wfmash,pggb,0,0,15080,248,331,acyclic,1
1057,pggb,DOB-3112,wfmash,pggb,0,0,5442,51,66,acyclic,1
1058,pggb,MICA-100507436,wfmash,pggb,0,0,15797,452,611,acyclic,1
1059,pggb,F-3134,wfmash,pggb,0,0,16126,87,117,acyclic,1
1060,pggb,MICB-4277,wfmash,pggb,0,0,16702,644,879,acyclic,1
1061,pggb,H-3136,wfmash,pggb,0,0,3419,233,313,acyclic,1
1062,pggb,B-3106,wfmash,pggb,0,0,4209,477,650,acyclic,1
1063,pggb,DQA1-3117,wfmash,pggb,0,0,19170,1905,2601,acyclic,1
1064,pggb,TAP1-6890,wfmash,pggb,0,0,8774,32,42,acyclic,1
1065,pggb,TAP2-6891,wfmash,pggb,0,0,17052,261,356,acyclic,1
1066,pggb,A-3105,wfmash,pggb,0,0,59632,1545,2080,acyclic,1
1067,pggb,DQB1-3119,wfmash,pggb,0,0,9471,2812,3864,acyclic,1
1068,pggb,DRB1-3123,wfmash,pggb,0,0,23441,4773,6523,acyclic,1
1069,pggb,C-3107,wfmash,pggb,0,0,3564,503,677,acyclic,1
1070,pggb,G-3135,wfmash,pggb,0,0,4211,165,220,acyclic,1
1071,pggb,DOA-3111,wfmash,pggb,0,0,5469,116,154,acyclic,1
1072,pggb,K-3138,wfmash,pggb,0,0,3300,326,443,acyclic,1
1073,pggb,L-3139,wfmash,pggb,0,0,7472,243,326,acyclic,1
1074,pggb,DRA-3122,wfmash,pggb,0,0,5269,178,239,acyclic,1
1075,pggb,DPB1-3115,wfmash,pggb,0,0,14089,878,1177,acyclic,1
1076,pggb,DRB3-3125,wfmash,pggb,0,0,13323,617,825,acyclic,1
1077,pggb,DMA-3108,wfmash,pggb,0,0,4520,29,38,acyclic,1
1078,pggb,DRB5-3127,wfmash,pggb,0,0,12856,1,0,acyclic,1
1079,pggb,DMB-3109,wfmash,pggb,0,0,6563,65,87,acyclic,1
1080,pggb,E-3133,wfmash,pggb,0,0,4804,13,16,acyclic,1
