,tool,seqid,in_gfa,gfa_id,path_seqs,path_gfa
4472,pangeblocks,7,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4473,pangeblocks,8,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4474,pangeblocks,9,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4475,pangeblocks,10,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4476,pangeblocks,11,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4477,pangeblocks,12,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4478,pangeblocks,13,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4479,pangeblocks,14,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4480,pangeblocks,15,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4481,pangeblocks,16,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4482,pangeblocks,17,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4483,pangeblocks,18,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4484,pangeblocks,19,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4485,pangeblocks,20,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4486,pangeblocks,21,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4487,pangeblocks,22,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4488,pangeblocks,23,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4489,pangeblocks,24,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4490,pangeblocks,25,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4491,pangeblocks,26,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4492,pangeblocks,27,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4493,pangeblocks,28,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4494,pangeblocks,29,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4495,pangeblocks,30,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4496,pangeblocks,31,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4497,pangeblocks,32,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4498,pangeblocks,33,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4499,pangeblocks,34,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4500,pangeblocks,35,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4501,pangeblocks,36,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4502,pangeblocks,37,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4503,pangeblocks,38,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4504,pangeblocks,39,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4505,pangeblocks,40,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4506,pangeblocks,41,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4507,pangeblocks,42,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4508,pangeblocks,43,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4509,pangeblocks,44,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4510,pangeblocks,45,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4511,pangeblocks,46,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4512,pangeblocks,47,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4513,pangeblocks,48,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4514,pangeblocks,49,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4515,pangeblocks,50,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-simu.fasta.gfa
4516,pangeblocks,1,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4517,pangeblocks,2,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4518,pangeblocks,3,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4519,pangeblocks,4,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4520,pangeblocks,5,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4521,pangeblocks,6,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4522,pangeblocks,7,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4523,pangeblocks,8,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4524,pangeblocks,9,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4525,pangeblocks,10,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4526,pangeblocks,11,True,slpa-basis,/data/didelot/slpa-basis.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/slpa-basis.fasta.gfa
4527,pangeblocks,1:2132112-2135472+Escherichia_coli_536.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4528,pangeblocks,2:2324873-2328233+Escherichia_coli_55989.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4529,pangeblocks,3:2182648-2186008+Escherichia_coli_APEC_O1.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4530,pangeblocks,4:1798168-1801528-Escherichia_coli_ATCC_8739.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4531,pangeblocks,5:1746799-1750159-Escherichia_coli_BL21_DE3.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4532,pangeblocks,6:2023848-2027208+Escherichia_coli_B_str_REL606.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4533,pangeblocks,7:1984353-1987713+Escherichia_coli_BW2952.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4534,pangeblocks,8:2381903-2385263+Escherichia_coli_CFT073.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4535,pangeblocks,9:2212295-2215655+Escherichia_coli_E2348_69.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4536,pangeblocks,10:2276509-2279869+Escherichia_coli_E24377A.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4537,pangeblocks,11:2303357-2306717+Escherichia_coli_ED1a.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4538,pangeblocks,12:2139701-2143061+Escherichia_coli_HS.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4539,pangeblocks,13:2144063-2147423+Escherichia_coli_IAI1.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4540,pangeblocks,14:2504450-2507810+Escherichia_coli_O103H2_str_12009.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4541,pangeblocks,15:2672148-2675508+Escherichia_coli_O111H-_str_11128.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4542,pangeblocks,16:2730746-2734106+Escherichia_coli_O157_H7_EC4115.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4543,pangeblocks,17:2836124-2839484+Escherichia_coli_O157H7_EDL933.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4544,pangeblocks,18:2765911-2769271+Escherichia_coli_O157H7_str_Sakai.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4545,pangeblocks,19:2729727-2733087+Escherichia_coli_O157H7_str_TW14359.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4546,pangeblocks,20:2847670-2851030+Escherichia_coli_O26H11_str_11368.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4547,pangeblocks,21:2546017-2549377+Escherichia_coli_O55H7_str_CB9615_chromosome.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4548,pangeblocks,22:2093881-2097241+Escherichia_coli_S88.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4549,pangeblocks,23:2347922-2351282+Escherichia_coli_SE11.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4550,pangeblocks,24:2182878-2186238+Escherichia_coli_str_K-12_substr_DH10B.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4551,pangeblocks,25:2091870-2095230+Escherichia_coli_str_K-12_substr_MG1655.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4552,pangeblocks,26:2095983-2099343+Escherichia_coli_str_K-12_substr_W3110.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4553,pangeblocks,27:2232253-2235613+Escherichia_coli_UTI89.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len5/coli27-86.fasta.gfa
4554,pangeblocks,1:2132112-2135472+Escherichia_coli_536.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4555,pangeblocks,2:2324873-2328233+Escherichia_coli_55989.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4556,pangeblocks,3:2182648-2186008+Escherichia_coli_APEC_O1.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4557,pangeblocks,4:1798168-1801528-Escherichia_coli_ATCC_8739.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4558,pangeblocks,5:1746799-1750159-Escherichia_coli_BL21_DE3.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4559,pangeblocks,6:2023848-2027208+Escherichia_coli_B_str_REL606.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4560,pangeblocks,7:1984353-1987713+Escherichia_coli_BW2952.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4561,pangeblocks,8:2381903-2385263+Escherichia_coli_CFT073.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4562,pangeblocks,9:2212295-2215655+Escherichia_coli_E2348_69.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4563,pangeblocks,10:2276509-2279869+Escherichia_coli_E24377A.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4564,pangeblocks,11:2303357-2306717+Escherichia_coli_ED1a.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4565,pangeblocks,12:2139701-2143061+Escherichia_coli_HS.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4566,pangeblocks,13:2144063-2147423+Escherichia_coli_IAI1.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4567,pangeblocks,14:2504450-2507810+Escherichia_coli_O103H2_str_12009.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4568,pangeblocks,15:2672148-2675508+Escherichia_coli_O111H-_str_11128.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4569,pangeblocks,16:2730746-2734106+Escherichia_coli_O157_H7_EC4115.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4570,pangeblocks,17:2836124-2839484+Escherichia_coli_O157H7_EDL933.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4571,pangeblocks,18:2765911-2769271+Escherichia_coli_O157H7_str_Sakai.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4572,pangeblocks,19:2729727-2733087+Escherichia_coli_O157H7_str_TW14359.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4573,pangeblocks,20:2847670-2851030+Escherichia_coli_O26H11_str_11368.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4574,pangeblocks,21:2546017-2549377+Escherichia_coli_O55H7_str_CB9615_chromosome.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4575,pangeblocks,22:2093881-2097241+Escherichia_coli_S88.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4576,pangeblocks,23:2347922-2351282+Escherichia_coli_SE11.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4577,pangeblocks,24:2182878-2186238+Escherichia_coli_str_K-12_substr_DH10B.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4578,pangeblocks,25:2091870-2095230+Escherichia_coli_str_K-12_substr_MG1655.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4579,pangeblocks,26:2095983-2099343+Escherichia_coli_str_K-12_substr_W3110.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4580,pangeblocks,27:2232253-2235613+Escherichia_coli_UTI89.gbk,True,coli27-86,/data/didelot/coli27-86.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/coli27-86.fasta.gfa
4581,pangeblocks,1,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-simu.fasta.gfa
4582,pangeblocks,2,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-simu.fasta.gfa
4583,pangeblocks,3,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-simu.fasta.gfa
4584,pangeblocks,4,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-simu.fasta.gfa
4585,pangeblocks,5,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-simu.fasta.gfa
4586,pangeblocks,6,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-simu.fasta.gfa
4587,pangeblocks,7,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-simu.fasta.gfa
4588,pangeblocks,8,True,slpa-simu,/data/didelot/slpa-simu.fasta,../didelot-pangeblocks/output-didelot-mafft.op1.53-ep0/gfa-unchop/weighted/penalization7-min_len10/slpa-simu.fasta.gfa
